Flooring,ViewYN,WaterfrontYN,BasementYN,PoolPrivateYN,OriginalListPrice,ListingKey,CloseDate,ClosePrice,Latitude,Longitude,UnparsedAddress,PropertyType,LivingArea,ListPrice,DaysOnMarket,ListOfficeName,AssociationFeeFrequency,ListingKeyNumeric,MLSAreaMajor,CountyOrParish,MlsStatus,AttachedGarageYN,ParkingTotal,PropertySubType,LotSizeAcres,YearBuilt,StreetNumberNumeric,ListingId,BathroomsTotalInteger,City,BedroomsTotal,ContractStatusChangeDate,PurchaseContractDate,ListingContractDate,StateOrProvince,FireplaceYN,Stories,Levels,LotSizeArea,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,PostalCode,AssociationFee,LotSizeSquareFeet,CloseMonth
"Carpet,Laminate,Tile",False,False,False,True,1125000.0,1086921755,2024-10-21,1175000.0,32.803095,-117.017338,8316 LAKE BEN AVE,Residential,1804.0,1125000.0,4,Keller Williams Realty,None,1086921755.0,92119 - San Carlos,San Diego,Closed,True,4,SingleFamilyResidence,0.1653,1960,8316.0,PTP2405711,2,San Diego,4,2024-10-21,2024-09-22,2024-09-18,CA,False,1,One,7200.0,3,False,2,San Diego Unified,92119,0.0,7200.0,2024-10
Unknown,True,False,False,False,649999.0,1112780236,2025-06-06,675000.0,32.714193,-117.067804,859 60Th Street,Residential,926.0,649999.0,5,ShoppingSDHouses,None,1112780236.0,92114 - Encanto,San Diego,Closed,False,0,SingleFamilyResidence,0.163,1948,859.0,PTP2503269,1,San Diego,3,2025-06-06,2025-05-11,2025-05-03,CA,False,1,One,7100.0,3,False,0,Other,92114,0.0,7100.0,2025-06
"Carpet,Laminate",True,False,False,False,459900.0,1096856972,2025-03-21,467700.0,33.946307,-116.95869,1403 Aloe Court 1403,Residential,1762.0,439900.0,77,KELLER WILLIAMS REALTY,Monthly,1096856972.0,263 - Banning/Beaumont/Cherry Valley,Riverside,Closed,True,2,SingleFamilyResidence,0.05,2014,1403.0,IV24241986,3,Beaumont,3,2025-03-21,2025-02-27,2024-11-29,CA,False,2,Two,2178.0,0,False,2,Beaumont,92223,129.0,2178.0,2025-03
Laminate,True,False,False,False,735000.0,1111834642,2025-06-04,723000.0,34.454776,-118.526171,27844 Carnegie Avenue,Residential,957.0,735000.0,13,Mammoth Village Properties,None,1111834642.0,BOUQ - Bouquet Canyon,Los Angeles,Closed,True,2,SingleFamilyResidence,0.409,1985,27844.0,BB25083918,1,Saugus,2,2025-06-04,2025-04-30,2025-04-14,CA,False,1,One,17815.0,2,False,2,William S. Hart Union,91350,0.0,17815.0,2025-06
"Tile,Vinyl",True,False,False,False,675000.0,1129005674,2025-11-27,657000.0,33.98617,-117.40189,5153 Wenatchee way,Residential,1931.0,665000.0,62,"HomeSmart, Evergreen Realty",Monthly,1129005674.0,251 - Jurupa Valley,Riverside,Closed,True,2,SingleFamilyResidence,0.11,2002,5153.0,OC25191384,3,Jurupa Valley,4,2025-11-27,2025-10-27,2025-08-25,CA,True,2,Two,4792.0,1,False,2,Riverside Unified,92509,41.0,4792.0,2025-11
"Carpet,Laminate,Tile",True,False,False,False,550000.0,1053231960,2024-01-12,518000.0,33.747253,-116.280351,79310 Bowden Drive,Residential,1977.0,550000.0,0,Coldwell Banker Realty,None,1053231960.0,"312 - Bermuda Dunes, Myoma",Riverside,Closed,True,2,SingleFamilyResidence,0.2,1980,79310.0,219104368DA,2,Bermuda Dunes,4,2024-01-12,2023-12-22,2023-08-30,CA,True,1,One,8712.0,3,False,2,Unknown,92203,0.0,8712.0,2024-01
Unknown,True,False,False,False,829900.0,1086861783,2024-11-25,829000.0,33.763829,-117.453803,24607 Acadia Drive,Residential,2860.0,829900.0,46,"JOSEPH MIRAFLOR, BROKER",Monthly,1086861783.0,248 - Corona,Riverside,Closed,True,2,SingleFamilyResidence,0.1,2018,24607.0,CV24193122,3,Corona,5,2024-11-25,2024-11-05,2024-09-16,CA,True,2,Two,4356.0,1,False,2,Corona-Norco Unified,92883,272.5,4356.0,2024-11
"Carpet,Tile,Wood",True,False,False,False,2495000.0,1115097736,2025-07-02,2205000.0,37.88058241,-122.17885859,72 Davis Rd,Residential,2532.0,2495000.0,14,Compass,None,1115097736.0,Unknown,Contra Costa,Closed,True,2,SingleFamilyResidence,0.7576,1939,72.0,41100729,3,Orinda,4,2025-07-02,2025-06-23,2025-06-09,CA,True,2,Two,33000.0,3,False,2,Acalanes,94563,0.0,33000.0,2025-07
"Carpet,Tile",False,False,False,False,389000.0,1097334551,2025-03-19,384500.0,33.746618,-116.241321,81587 Avenida De Baile,Residential,1257.0,389000.0,103,KW Coachella Valley,Monthly,1097334551.0,309 - Indio North of East Valley,Riverside,Closed,True,4,SingleFamilyResidence,0.12,2008,81587.0,219120976DA,2,Indio,2,2025-03-19,2025-03-19,2024-12-06,CA,False,1,Unknown,5227.0,3,False,2,Unknown,92203,346.0,5227.0,2025-03
Unknown,False,False,False,False,1235000.0,1112062106,2025-05-16,1200000.0,33.15124996,-117.24044823,2027 Jewell Rdg,Residential,2667.0,1235000.0,7,"eXp Realty of California, Inc.",None,1112062106.0,92081 - Vista,San Diego,Closed,False,9,SingleFamilyResidence,0.1765,1992,2027.0,250025200SD,3,Vista,4,2025-05-16,2025-04-29,2025-04-22,CA,True,2,Two,7690.0,3,False,3,Unknown,92081,0.0,7690.0,2025-05
"Carpet,Wood",True,False,False,False,2650000.0,1043706626,2023-09-26,2910000.0,34.046061,-118.474983,864 Wellesley Avenue,Residential,1924.0,2650000.0,11,Douglas Elliman,None,1043706626.0,C06 - Brentwood,Los Angeles,Closed,False,4,SingleFamilyResidence,0.0955,1930,864.0,23301051,3,Los Angeles,3,2023-09-26,2023-08-29,2023-08-18,CA,True,2,Two,4160.0,3,False,2,Unknown,90049,0.0,4160.0,2023-09
Carpet,False,False,False,False,525000.0,1073227428,2024-05-21,510000.0,36.2119054,-121.1347694,308 Windsor Court,Residential,1262.0,525000.0,4,Coldwell Banker Realty,None,1073227428.0,699 - Not Defined,Monterey,Closed,False,2,SingleFamilyResidence,0.1384,1990,308.0,ML81963891,2,King City,3,2024-05-21,2024-05-06,2024-05-02,CA,True,1,Unknown,6028.0,3,False,2,Other,93930,0.0,6028.0,2024-05
Wood,True,False,False,False,619900.0,1095156711,2025-01-13,619000.0,34.052584,-117.160017,736 S Grove Street,Residential,1444.0,619900.0,29,CENTURY 21 LOIS LAUER REALTY,Monthly,1095156711.0,268 - Redlands,San Bernardino,Closed,True,2,SingleFamilyResidence,0.171,1997,736.0,IG24233330,3,Redlands,3,2025-01-13,2024-12-13,2024-11-14,CA,True,2,Two,7450.0,0,False,2,Redlands Unified,92374,168.0,7450.0,2025-01
Wood,False,False,False,False,820000.0,1041327934,2024-01-09,800000.0,33.866648,-118.204417,180 W Dameron Street,Residential,1621.0,810000.0,81,"Philip Barton, Broker",None,1041327934.0,7 - North Long Beach,Los Angeles,Closed,False,2,SingleFamilyResidence,0.1285,1956,180.0,PW23150782,3,Long Beach,3,2024-01-09,2023-11-21,2023-08-13,CA,True,1,One,5596.0,3,False,2,Long Beach Unified,90805,0.0,5596.0,2024-01
Unknown,True,False,False,False,300000.0,1046277541,2023-11-21,305000.0,34.030591,-117.060202,12275 6th Street,Residential,821.0,300000.0,3,THE HARRIS GROUP,None,1046277541.0,269 - Yucaipa/Calimesa/Oak Glen,San Bernardino,Closed,True,1,SingleFamilyResidence,0.3239,1954,12275.0,CV23193126,1,Yucaipa,2,2023-11-21,2023-10-19,2023-10-14,CA,False,1,One,14110.0,2,False,1,Yucaipa/Calimesa Unified,92399,0.0,14110.0,2023-11
"Carpet,Laminate,Tile,Vinyl,Wood",False,False,False,False,1250000.0,1076739013,2024-07-30,1340000.0,37.7074585,-121.9429166,11706 Ladera Dr,Residential,1367.0,1250000.0,7,Venture Sotheby's Intl Rlty,None,1076739013.0,Unknown,Alameda,Closed,True,2,SingleFamilyResidence,0.1947,1963,11706.0,41064324,2,Dublin,3,2024-07-30,2024-07-03,2024-06-26,CA,True,1,One,8480.0,3,False,2,Dublin,94568,0.0,8480.0,2024-07
"Carpet,Laminate,Tile",True,False,False,False,698000.0,1140270208,2026-03-05,690000.0,37.78363356,-121.28159263,3602 Levanto Way,Residential,3130.0,698000.0,102,Grobecker Holland Int'l,Monthly,1140270208.0,Unknown,San Joaquin,Closed,True,2,SingleFamilyResidence,0.1446,2018,3602.0,41114980,4,Manteca,4,2026-03-05,2026-02-10,2025-10-16,CA,True,2,Two,6299.0,3,False,2,Unknown,95337,195.0,6299.0,2026-03
Unknown,True,False,False,False,749000.0,1114681209,2025-08-15,729000.0,34.134307,-117.581656,6597 Kinlock Avenue,Residential,1237.0,729000.0,39,Re/Max Top Producers,None,1114681209.0,688 - Rancho Cucamonga,San Bernardino,Closed,True,2,SingleFamilyResidence,0.1779,1984,6597.0,TR25118924,2,Rancho Cucamonga,3,2025-08-15,2025-07-14,2025-05-28,CA,False,1,One,7750.0,3,False,2,Chaffey Joint Union High,91737,0.0,7750.0,2025-08
"Stone,Wood",False,False,False,True,1299900.0,1120179592,2025-10-16,1250000.0,33.843755,-117.550474,1083 La Vaughn Circle,Residential,3183.0,1299900.0,12,Keller Williams Realty,None,1120179592.0,248 - Corona,Riverside,Closed,True,3,SingleFamilyResidence,0.32,2000,1083.0,IG25171783,4,Corona,4,2025-10-16,2025-08-12,2025-07-31,CA,True,1,One,13939.0,4,False,3,Corona-Norco Unified,92881,0.0,13939.0,2025-10
"Carpet,Tile,Wood",False,False,False,False,1499000.0,1111679834,2025-05-13,1800000.0,37.56261029,-122.29629974,1654 Van Buren St,Residential,1300.0,1499000.0,10,EXP Realty of California,None,1111679834.0,Unknown,San Mateo,Closed,True,4,SingleFamilyResidence,0.1617,1955,1654.0,41093106,2,San Mateo,3,2025-05-13,2025-04-21,2025-04-11,CA,True,1,One,7045.0,3,False,2,Unknown,94403,0.0,7045.0,2025-05
"SeeRemarks,Tile,Vinyl,Wood",True,False,False,False,784900.0,1054769744,2024-02-09,785000.0,34.119392,-117.544502,7405 Henbane Street,Residential,1780.0,784900.0,7,Platinum Real Estate Vip,None,1054769744.0,688 - Rancho Cucamonga,San Bernardino,Closed,True,2,SingleFamilyResidence,0.1832,1977,7405.0,SR24004925,2,Rancho Cucamonga,4,2024-02-09,2024-01-17,2024-01-10,CA,True,1,One,7980.0,4,False,2,Cucamonga,91739,0.0,7980.0,2024-02
"Tile,Wood",True,False,False,False,2160000.0,1079294215,2024-09-09,2130000.0,33.681427,-117.825499,19 Capobella,Residential,2477.0,2160000.0,3,PACIFIC STERLING REALTY,Monthly,1079294215.0,WP - Westpark,Orange,Closed,True,2,SingleFamilyResidence,0.0859,1987,19.0,WS24162618,3,Irvine,4,2024-09-09,2024-08-12,2024-08-06,CA,True,2,Two,3740.0,0,False,2,Irvine Unified,92614,54.0,3740.0,2024-09
Unknown,False,False,False,False,799999.0,1133695004,2025-10-20,695000.0,33.880562,-118.129377,16919 Ardmore Avenue,Residential,1194.0,745000.0,16,"Jeffrey W. Petsche, Broker",None,1133695004.0,"RG - Bellflower North of 91 Frwy, S of Alondra",Los Angeles,Closed,False,1,SingleFamilyResidence,0.1512,1927,16919.0,OC25207764,2,Bellflower,2,2025-10-20,2025-09-27,2025-09-11,CA,False,1,One,6586.0,2,False,1,Bellflower Unified,90706,0.0,6586.0,2025-10
Unknown,True,False,False,False,430000.0,1150883958,2026-03-16,430000.0,34.103919,-117.280244,256 Bryant,Residential,924.0,430000.0,40,DENNIS DAVIS REAL ESTATE,None,1150883958.0,274 - San Bernardino,San Bernardino,Closed,False,1,SingleFamilyResidence,0.1395,1935,256.0,IV26008536,2,San Bernardino,3,2026-03-16,2026-02-22,2026-01-13,CA,False,1,One,6075.0,3,False,0,San Bernardino City Unified,92408,0.0,6075.0,2026-03
Unknown,False,False,False,False,650000.0,1133422167,2025-10-22,650000.0,34.087692,-117.60426,9135 W Rancho Park Circle,Residential,2001.0,650000.0,7,New Star Realty & Inv.,Monthly,1133422167.0,688 - Rancho Cucamonga,San Bernardino,Closed,True,2,SingleFamilyResidence,0.0459,2004,9135.0,TR25213635,3,Rancho Cucamonga,4,2025-10-22,2025-09-17,2025-09-10,CA,True,2,Two,2001.0,1,False,2,Chaffey Joint Union High,91730,290.0,2001.0,2025-10
Wood,False,False,False,False,5950000.0,1090172673,2025-03-20,5800000.0,34.079815,-118.388705,9024 Rangely Avenue,Residential,4409.0,5950000.0,155,The Beverly Hills Estates,None,1090172673.0,C10 - West Hollywood Vicinity,Los Angeles,Closed,True,2,SingleFamilyResidence,0.1136,2021,9024.0,24452323,6,West Hollywood,4,2025-03-20,2025-03-20,2024-10-16,CA,True,1,MultiSplit,4947.0,3,False,2,Unknown,90048,0.0,4947.0,2025-03
"SeeRemarks,Vinyl",False,False,False,False,1275000.0,1107759603,2025-04-09,1350000.0,37.66890878,-121.79240924,552 El Caminito,Residential,1862.0,1275000.0,12,Golden Gate Sotheby's Int'l Re,None,1107759603.0,Unknown,Alameda,Closed,True,2,SingleFamilyResidence,0.1377,1963,552.0,41087126,2,Livermore,4,2025-04-09,2025-03-10,2025-02-26,CA,True,1,One,6000.0,3,False,2,Unknown,94550,0.0,6000.0,2025-04
"Concrete,Wood",False,False,False,False,608000.0,1062030675,2024-08-19,569320.0,37.98797879999999,-121.8330471,3137 Van Buren Pl,Residential,1605.0,608000.0,6,Realty ONE Group Future,None,1062030675.0,Unknown,Contra Costa,Closed,True,2,SingleFamilyResidence,0.3162,1973,3137.0,41051776,2,Antioch,4,2024-08-19,2024-04-08,2024-04-02,CA,True,1,One,13775.0,3,False,2,Antioch,94509,0.0,13775.0,2024-08
Concrete,False,False,False,False,1350000.0,1063135438,2024-05-17,1290000.0,36.8464303,-121.574402,171 Via Vaquero Sur,Residential,2853.0,1250000.0,35,Creekside Realty,Monthly,1063135438.0,Unknown,San Benito,Closed,True,3,SingleFamilyResidence,0.51,2004,171.0,41052358,3,San Juan Bautista,4,2024-05-17,2024-04-15,2024-03-11,CA,True,1,One,22215.0,3,False,3,Unknown,95045,480.0,22215.0,2024-05
Unknown,False,False,False,False,3198888.0,1074933248,2024-05-24,3520000.0,37.31620729999999,-122.0049765,19028 Tilson Avenue,Residential,1920.0,3198888.0,0,Redfin,None,1074933248.0,699 - Not Defined,Santa Clara,Closed,True,2,SingleFamilyResidence,0.25,1948,19028.0,ML81963756,1,Cupertino,3,2024-05-24,2024-05-07,2024-05-07,CA,False,1,Unknown,10890.0,3,False,2,Other,95014,0.0,10890.0,2024-05
Vinyl,False,False,False,False,899900.0,1065316727,2024-05-10,935000.0,34.199834,-118.577837,20406 Enadia Way,Residential,1850.0,899900.0,3,Equity Union,None,1065316727.0,WIN - Winnetka,Los Angeles,Closed,True,2,SingleFamilyResidence,0.1722,1955,20406.0,SR24061438,2,Winnetka,4,2024-05-10,2024-04-08,2024-04-05,CA,True,1,One,7502.0,4,False,2,Los Angeles Unified,91306,0.0,7502.0,2024-05
"Carpet,Tile",False,False,False,False,430000.0,1046163217,2024-04-01,400000.0,34.056227,-117.330124,873 Walnut Street,Residential,806.0,400000.0,141,Realty Masters & Associates,None,1046163217.0,273 - Colton,San Bernardino,Closed,False,0,SingleFamilyResidence,0.1731,1925,873.0,IG23190393,1,Colton,2,2024-04-01,2024-03-01,2023-10-10,CA,False,1,One,7540.0,2,False,0,Colton Unified,92324,0.0,7540.0,2024-04
Unknown,False,False,False,False,949000.0,1077609933,2024-08-29,940000.0,32.85717636,-116.90047502,13617 Cunning Ln,Residential,1951.0,949000.0,12,Berkshire Hathaway HomeServices California Properties,None,1077609933.0,92040 - Lakeside,San Diego,Closed,False,7,SingleFamilyResidence,0.1939,1978,13617.0,240016587SD,3,Lakeside,3,2024-08-29,2024-07-30,2024-07-18,CA,True,2,Two,8445.0,3,False,2,Unknown,92040,0.0,8445.0,2024-08
"Laminate,Tile",True,False,False,False,889900.0,1132077178,2025-11-18,835000.0,34.053489,-117.236337,11024 Boren Ave,Residential,3152.0,849990.0,60,Ray Kottapalli,Monthly,1132077178.0,267 - Loma Linda,San Bernardino,Closed,True,2,SingleFamilyResidence,0.1033,2004,11024.0,PW25193201,3,Loma Linda,5,2025-11-18,2025-11-03,2025-09-04,CA,True,2,Two,4500.0,1,False,2,Redlands Unified,92354,140.0,4500.0,2025-11
"Carpet,Tile,Wood",False,False,False,False,1399000.0,1153079176,2026-04-17,1310000.0,37.92375604,-121.93090938,510 Mt Davidson Court,Residential,2960.0,1349000.0,34,Dudum Real Estate Group,Quarterly,1153079176.0,Unknown,Contra Costa,Closed,True,3,SingleFamilyResidence,0.2778,1978,510.0,41124185,4,Clayton,5,2026-04-17,2026-03-22,2026-02-16,CA,True,2,Two,12100.0,3,False,3,Unknown,94517,277.0,12100.0,2026-04
"Carpet,Tile,Wood",False,False,False,False,2250000.0,1118771811,2025-08-01,2250000.0,37.00082029,-121.84818716,573 Meadow Road,Residential,3128.0,2250000.0,10,Compass,Monthly,1118771811.0,699 - Not Defined,Santa Cruz,Closed,False,4,SingleFamilyResidence,2.101,1989,573.0,ML82013312,4,Aptos,4,2025-08-01,2025-07-13,2025-07-03,CA,True,1,Unknown,91520.0,3,False,2,Other,95003,105.0,91520.0,2025-08
Unknown,True,False,False,False,305000.0,1103373938,2025-02-25,275000.0,34.116903,-116.472068,7464 Cardillo Trail,Residential,2008.0,305000.0,11,"Innovate Realty, Inc.",None,1103373938.0,DC541 - Country Club,San Bernardino,Closed,True,2,SingleFamilyResidence,0.4683,1979,7464.0,IG25018397,2,Yucca Valley,3,2025-02-25,2025-02-07,2025-01-26,CA,True,1,One,20400.0,2,False,2,Yucca Valley,92284,0.0,20400.0,2025-02
"Tile,Wood",False,False,False,False,1150000.0,1044902756,2023-10-20,1345000.0,37.8256199,-122.1939031,1 Kimberley Ct,Residential,1502.0,1150000.0,17,Compass,None,1044902756.0,Unknown,Alameda,Closed,True,2,SingleFamilyResidence,0.13,1948,1.0,41038354,2,Oakland,3,,2023-09-24,2023-09-07,CA,True,1,One,5475.0,3,False,2,Oakland,94611,0.0,5475.0,2023-10
"Carpet,Tile",False,False,False,False,349900.0,1154773209,2026-04-17,360000.0,35.399496,-119.13017,4328 Range Drive,Residential,1456.0,349900.0,2,RIGHT HERE REALTY,None,1154773209.0,BKSF - Bakersfield,Kern,Closed,False,0,SingleFamilyResidence,0.11,1998,4328.0,26661489,2,Bakersfield,3,2026-04-17,2026-03-08,2026-03-06,CA,False,1,One,4792.0,3,False,2,Unknown,93312,0.0,4792.0,2026-04
"Tile,Wood",False,False,False,False,799000.0,1097826371,2024-12-16,875000.0,37.79622561,-122.19355224,3625 Harbor View Ave,Residential,910.0,799000.0,0,District Homes,None,1097826371.0,Unknown,Alameda,Closed,True,1,SingleFamilyResidence,0.1171,1917,3625.0,41080459,1,Oakland,2,2024-12-16,2024-12-10,2024-12-10,CA,False,1,One,5100.0,3,False,1,Unknown,94619,0.0,5100.0,2024-12
Unknown,True,False,False,False,574950.0,1150891319,2026-04-17,565000.0,33.694575,-117.146474,29461 El Presidio,Residential,2152.0,569950.0,58,LightHouse Homesource Inc.,None,1150891319.0,SRCAR - Southwest Riverside County,Riverside,Closed,True,2,SingleFamilyResidence,0.1,2005,29461.0,HD26008684,3,Menifee,3,2026-04-17,2026-03-14,2026-01-13,CA,True,2,Two,4356.0,2,False,2,Menifee Union,92584,0.0,4356.0,2026-04
"Tile,Vinyl",False,False,True,False,1080000.0,1088033348,2024-10-29,1175000.0,37.96981009,-122.27394297,14 Powder Bowl Ct,Residential,2834.0,1080000.0,19,Re/Max Accord,None,1088033348.0,Unknown,Contra Costa,Closed,True,2,SingleFamilyResidence,0.3857,1989,14.0,41073814,4,Richmond,4,2024-10-29,2024-10-08,2024-09-19,CA,True,1,ThreeOrMore,16800.0,3,False,2,Unknown,94803,0.0,16800.0,2024-10
"Carpet,Tile",False,False,False,False,649500.0,1087330291,2024-10-11,670000.0,34.006828000000006,-117.960163,1251 Marchmont Avenue,Residential,952.0,649500.0,0,RE/MAX 2000 REALTY,None,1087330291.0,631 - Hacienda Heights,Los Angeles,Closed,True,2,SingleFamilyResidence,0.1461,1954,1251.0,WS24193988,1,Hacienda Heights,3,2024-10-11,2024-09-20,2024-09-13,CA,False,1,One,6366.0,3,False,2,Hacienda La Puente Unified,91745,0.0,6366.0,2024-10
Unknown,True,False,False,False,469800.0,1037928150,2023-07-21,493000.0,34.675852,-118.108124,43626     Yaffa Street,Residential,2069.0,495000.0,4,Keller Williams Realty Antelope Valley,None,1037928150.0,LAC - Lancaster,Los Angeles,Closed,True,3,SingleFamilyResidence,0.1608,1990,43626.0,SR23096076,3,Lancaster,4,2023-07-21,2023-06-05,2023-06-01,CA,True,2,Two,7005.0,0,False,3,Antelope Valley Union,93535,0.0,7005.0,2023-07
Unknown,False,False,False,False,775000.0,1113196409,2025-09-18,716000.0,34.140667,-117.44978600000002,16272 Whirlwind Lane,Residential,2138.0,725000.0,99,RE/MAX TIME REALTY,None,1113196409.0,264 - Fontana,San Bernardino,Closed,True,2,SingleFamilyResidence,0.1028,2005,16272.0,CV25106731,3,Fontana,4,2025-09-18,2025-08-20,2025-05-13,CA,True,2,Two,4479.0,1,False,2,Fontana Unified,92336,0.0,4479.0,2025-09
Unknown,False,False,False,False,389800.0,1059907065,2024-03-20,440000.0,33.62959,-117.279943,33809 Almond Street,Residential,1095.0,389800.0,15,Homequest Real Estate,None,1059907065.0,699 - Not Defined,Riverside,Closed,True,2,SingleFamilyResidence,0.17,1979,33809.0,PW24024175,2,Wildomar,2,2024-03-20,2024-02-24,2024-02-02,CA,False,1,One,7405.0,2,False,2,Riverside Unified,92595,0.0,7405.0,2024-03
Wood,True,False,False,False,1500888.0,1079033961,2024-09-05,1730000.0,37.65154983,-122.44729165,122 Escanyo Drive,Residential,1750.0,1500888.0,8,Walsh Properties,None,1079033961.0,699 - Not Defined,San Mateo,Closed,True,2,SingleFamilyResidence,0.5484,1955,122.0,ML81975190,2,South San Francisco,3,2024-09-05,2024-08-09,2024-08-01,CA,True,1,Unknown,23888.0,3,False,2,South San Francisco Unified,94080,0.0,23888.0,2024-09
"Carpet,Laminate,Tile",False,False,False,False,1969995.0,1095205822,2025-04-28,1895995.0,34.420837,-118.616206,27574 Juniper Lane,Residential,4045.0,1970995.0,70,"Toll Brothers, Inc.",Monthly,1095205822.0,FPTV - FivePoint Valencia,Los Angeles,Closed,True,2,SingleFamilyResidence,0.1897,2025,27574.0,PW24234690,6,Valencia,5,2025-04-28,2025-01-24,2024-11-15,CA,True,2,Two,8264.0,1,True,2,William S. Hart Union,91381,250.0,8264.0,2025-04
Unknown,False,False,False,False,1149000.0,1077351824,2024-08-09,1100000.0,33.175981400000005,-117.2780096,4355 Serena Ave,Residential,1578.0,1149000.0,1,"Big Block Realty, Inc.",Monthly,1077351824.0,92056 - Oceanside,San Diego,Closed,True,4,SingleFamilyResidence,0.0988,1975,4355.0,240015949SD,2,Oceanside,3,2024-08-09,2024-07-12,2024-07-11,CA,True,2,Two,4304.0,3,False,2,Unknown,92056,140.0,4304.0,2024-08
Tile,True,False,False,False,379900.0,1077215423,2025-01-02,370000.0,33.960757,-116.494083,66914 Acoma Avenue,Residential,1447.0,369900.0,127,Peterson Homes,None,1077215423.0,340 - Desert Hot Springs,Riverside,Closed,True,4,SingleFamilyResidence,0.1791,2006,66914.0,219113941PS,2,Desert Hot Springs,3,2025-01-02,2024-11-12,2024-07-08,CA,True,1,Unknown,7800.0,3,False,2,Unknown,92240,0.0,7800.0,2025-01
"Tile,Wood",False,False,False,False,1249000.0,1109012886,2025-04-21,1425000.0,34.112163,-118.259596,3314 Hollydale Drive,Residential,970.0,1249000.0,14,Compass,None,1109012886.0,606 - Atwater,Los Angeles,Closed,False,1,SingleFamilyResidence,0.0592,1931,3314.0,25514519,1,Los Angeles,2,2025-04-21,2025-04-03,2025-03-20,CA,True,1,One,2580.0,3,False,2,Unknown,90039,0.0,2580.0,2025-04
"Carpet,Wood",False,False,True,False,4999999.0,1152524294,2026-03-06,5326805.0,34.031651000000004,-118.50507,431 Lincoln Boulevard,Residential,2842.0,4999999.0,14,"Douglas Elliman of California, Inc.",None,1152524294.0,C14 - Santa Monica,Los Angeles,Closed,False,2,SingleFamilyResidence,0.1719,1933,431.0,26645611,4,Santa Monica,3,2026-03-06,2026-02-20,2026-02-06,CA,True,2,Two,7488.0,3,False,2,Unknown,90402,0.0,7488.0,2026-03
Carpet,True,False,False,False,724888.0,1068172588,2024-10-15,745000.0,33.697951,-117.322224,40989 Diana Lane,Residential,3399.0,724888.0,17,Veronica Navarro Pro Realtors Group,Monthly,1068172588.0,699 - Not Defined,Riverside,Closed,True,3,SingleFamilyResidence,0.26,2007,40989.0,IG24073340,3,Lake Elsinore,5,2024-10-15,2024-05-03,2024-04-04,CA,True,2,Two,11326.0,1,False,3,Lake Elsinore Unified,92532,126.0,11326.0,2024-10
